,obs,dxx,dyy,dxy,dtt,abic_val
286,0.00255474695130372,0.7593127415456489,4.536032177269959,3.386759182760748,2.874952601655827,5685.905977523764
287,0.002539510399339858,0.7468703171449754,4.3143803946316615,3.302485371208518,2.8406927232165686,5685.833397710232
288,0.0025876202615177134,0.7608411997824962,4.54205019970313,3.385960806130993,2.871714626131351,5685.687337010857
289,0.0026072066162644092,0.754991939630102,4.418883053527913,3.336881497176201,2.849355804292746,5685.446905844878
290,0.002578494276822591,0.7486231223647806,4.320479209567417,3.301296289048917,2.836743241210849,5685.496880050783
291,0.0025763480443051264,0.7429933618620101,4.219531065620943,3.2617875109991212,2.8200969614898295,5685.4100540322925
292,0.002576866035603112,0.7286221234625623,3.965446341466139,3.1597481377839203,2.7760656677664506,5685.174583183211
293,0.0025848761091071693,0.7326885777854707,4.031302792892641,3.1858303913684995,2.7866676930881673,5685.166652816892
294,0.002592506147805976,0.715934386162882,3.7414958516821986,3.065942130249187,2.7336370007402735,5684.8684057908395
295,0.002572920744864538,0.708362454893612,3.627999076280046,3.019568997393,2.714799250855328,5684.979342145682
296,0.0026324605457273974,0.7156315271928851,3.71382249682057,3.050940678925649,2.7237406112333784,5684.584072428614
297,0.0026802037376940967,0.7005055782034502,3.445660601758868,2.93244715137039,2.667082746767188,5684.180769404033
298,0.002633093914646922,0.6952336311114465,3.3876917603227117,2.910773674489562,2.6610716040459104,5684.342294283129
299,0.0026144084078824725,0.6670019093529794,2.978241090949579,2.726586123971736,2.5778275242729562,5684.39529343148
300,0.002660539284026387,0.6671399188306716,2.9596979471050417,2.7145274573074123,2.568623512546277,5684.018798298701
301,0.0027033893161575165,0.6383725656993424,2.5569665584555263,2.5160260020199923,2.470789874678604,5683.851577312991
302,0.0027178656348907345,0.6582505328808395,2.812518923198014,2.640643751727142,2.529482650773199,5683.748583680225
303,0.0027933719595366682,0.634540084156519,2.476336139789332,2.4694045448633464,2.441623505142171,5683.702157076692
304,0.0027790616796391143,0.6205944218919203,2.312187686497311,2.38507552070182,2.4010639252244106,5683.782691587336
305,0.0028239334055560786,0.6471818494525112,2.6250271154101505,2.5421433355766845,2.4748601168576063,5683.798455799941
306,0.0028834788726426813,0.6033660308216642,2.083923248580035,2.2557317586499264,2.3288718488275975,5684.190316739312
307,0.002818734477395197,0.6251271123881484,2.3530830840060712,2.404183986634913,2.407816208199676,5683.7810393815735
308,0.0028904792642556044,0.572166893609864,1.7589723647239524,2.068048411076082,2.230490610507059,5684.818184035007
309,0.0027312931839941065,0.6659465598840009,2.9125214124594168,2.6872793862836697,2.550512564493329,5683.7524108613125
310,0.0028774843129142982,0.6385665637232724,2.497031936108456,2.4746560665171407,2.438471803750819,5684.058087903502
311,0.002745899803550199,0.6384210596792764,2.541849367652903,2.5056191280967797,2.462670421615396,5683.705389644748
312,0.0027239504353491093,0.626449996138562,2.4011636362764177,2.4350952183382777,2.4296580152486476,5683.8605706958515
313,0.002798598766710997,0.6419354346809085,2.5671768324455018,2.514948015441386,2.463481356870071,5683.705128807824
314,0.0027756994995137745,0.6621833622121142,2.8425332129469174,2.6510907713693586,2.530173519666244,5683.74427006329
315,0.002719842633765607,0.6727005287097079,3.012441934154138,2.73490214518452,2.573602586571546,5683.810481531364
316,0.0027936794293070884,0.6366953727242323,2.5029813719222895,2.48291140333791,2.4482336975326167,5683.698256559587
317,0.002832389158605277,0.6202226893701637,2.2906683515507704,2.370587730290426,2.3901629616489064,5683.84341662268
318,0.0027562237556161408,0.6542088988580093,2.7427890001536084,2.6043456507265295,2.50944382667768,5683.687270205532
319,0.002779237154132927,0.6207318618572651,2.313771861431259,2.3859089448450046,2.401461023608098,5683.781225504935
320,0.0027765834907850367,0.6515679415248113,2.6999722132748354,2.5821526603755927,2.497362667198124,5683.690025565543
321,0.0028219140931822683,0.6491067110792854,2.6506968771301307,2.5549955673274245,2.4811309295018757,5683.799789410581
322,0.0027647092249759794,0.6410758669657873,2.56863487227798,2.5178730513275935,2.4672726316713454,5683.676658981557
323,0.0027553156906918513,0.6452071720871899,2.625141560866857,2.546701951924053,2.481840352086242,5683.67716009005
324,0.0027453661396645793,0.6570940332136533,2.785711707902427,2.625845937666545,2.5204755096429383,5683.7004558306235
325,0.00275728969072636,0.6513814823168419,2.70492062906294,2.5858301335107634,2.5005269277627376,5683.680255610577
326,0.002730705110446038,0.6608705174215831,2.842934875983832,2.654335218374204,2.535010564922497,5683.729603413116
327,0.00277780098933778,0.6426549612335938,2.5839549692153616,2.524700462908448,2.4696453806439975,5683.6771288932
328,0.0027480004054832464,0.6422374492082202,2.5896167327361894,2.5294509123294344,2.474071362737741,5683.689768767588
329,0.002755118472430849,0.6445574707006431,2.6167753681631476,2.542524640265168,2.4798737446326498,5683.677851816896
330,0.0027678552925207976,0.6358533536951195,2.501681435578708,2.4839117712974867,2.4505140442061646,5683.689097275912
331,0.0027591270493033298,0.6495709242977827,2.6804166114879764,2.5737005130120334,2.494579837759753,5683.676933739851
332,0.002767522599936561,0.6379027478948439,2.5274873385225907,2.4969969041493516,2.456911355043962,5683.6826703947145
333,0.002759844365412604,0.6479853307938233,2.6594274167855287,2.5633298508904927,2.4895509781783898,5683.675097574629
334,0.0027716029809113822,0.6460254776613378,2.6295761438155743,2.5478189026397575,2.4812357727920604,5683.674736553711
335,0.002779882184830389,0.6467607344591926,2.63599999465687,2.5504701664557636,2.481917067372578,5683.681941560799
336,0.002777945970686385,0.6457022351266681,2.6229660885370505,2.5440859432353924,2.479028045522592,5683.678667146108
337,0.002760955918428221,0.6453309022512583,2.624597523687489,2.546047697675679,2.481136976487483,5683.673998206398
338,0.002748763464121388,0.6493449248271682,2.681461538973732,2.574913891183774,2.495899777280304,5683.682660911347
339,0.00277051297623537,0.6443209625832429,2.6079940648258493,2.5371612645759707,2.4761829746851127,5683.673672538864
340,0.0027719295926117923,0.6403494070085303,2.556795136148456,2.511484984805506,2.46364689060818,5683.676796662535
